Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),Unnamed: 8
19.235,5.08875,0.0621,2.81383,0.92436,0.31602,0.00108,0.00021,
19.236,5.0875,0.06189,0.42061,2.76166,0.31488,0.00108,0.00021,
19.237,5.08875,0.06189,0.42061,2.76166,0.31496,0.00108,0.00021,
19.238,5.0875,0.06252,1.63263,1.92688,0.31807,0.00108,0.00021,
19.239,5.08875,0.06252,1.54949,0.01304,0.31815,0.00108,0.00021,
19.24,5.08875,0.06231,3.12833,0.56242,0.31709,0.00108,0.00021,
19.241,5.09,0.06231,0.68305,2.4192,0.31717,0.00108,0.00021,
19.242,5.08875,0.06231,2.0573,0.13531,0.31709,0.00108,0.00021,
19.243,5.09,0.0621,2.34992,1.04332,0.3161,0.00108,0.00021,
19.244,5.08875,0.06168,1.56254,2.71182,0.3139,0.00108,0.00021,
19.245,5.09,0.06189,3.11203,0.08477,0.31504,0.00108,0.00021,
19.246,5.08875,0.06273,1.98313,2.3059,0.31922,0.00108,0.00021,
19.247,5.085,0.06189,3.10225,0.7882,0.31473,0.00108,0.00021,
19.248,5.0875,0.0621,3.10225,0.7882,0.31595,0.00108,0.00021,
19.249,5.08875,0.06231,3.196,0.01386,0.31709,0.00108,0.00021,
19.25,5.08875,0.06231,2.54473,0.01141,0.31709,0.00108,0.00021,
19.251,5.09,0.06231,2.37112,1.27726,0.31717,0.00108,0.00021,
19.252,5.09125,0.06273,0.54449,2.84714,0.31937,0.00108,0.00021,
19.253,5.0875,0.06189,0.46868,2.77867,0.31488,0.00108,0.00021,
19.254,5.08875,0.06294,2.1111,0.02445,0.32028,0.00108,0.00021,
19.255,5.0875,0.0621,1.2528,1.17456,0.31595,0.00108,0.00021,
19.256,5.08875,0.06273,1.79321,0.53144,0.31922,0.00108,0.00021,
19.257,5.09,0.06231,2.34748,0.07417,0.31717,0.00108,0.00021,
19.258,5.09,0.06273,3.10226,0.01386,0.3193,0.00108,0.00021,
19.259,5.09,0.0621,3.10226,0.01386,0.3161,0.00108,0.00021,
19.26,5.0875,0.0621,2.07687,1.94645,0.31595,0.00108,0.00021,
19.261,5.0875,0.06231,1.34328,1.35632,0.31701,0.00108,0.00021,
19.262,5.08875,0.06189,1.79322,2.61076,0.31496,0.00108,0.00021,
19.263,5.09125,0.06273,0.67327,1.83723,0.31937,0.00108,0.00021,
19.264,5.09125,0.06252,0.45809,2.21544,0.31831,0.00108,0.00021,
19.265,5.08875,0.06168,3.12753,0.45238,0.3139,0.00108,0.00021,
19.266,5.08875,0.06189,3.10552,0.01956,0.31496,0.00108,0.00021,
19.267,5.09,0.06189,3.12346,0.45646,0.31504,0.00108,0.00021,
19.268,5.09,0.0621,1.67584,0.0106,0.3161,0.00108,0.00021,
19.269,5.09,0.0621,3.20823,0.01467,0.3161,0.00108,0.00021,
19.27,5.08875,0.06252,3.20823,0.01467,0.31815,0.00108,0.00021,
19.271,5.08625,0.06231,1.80058,0.16384,0.31693,0.00108,0.00021,
19.272,5.08875,0.06189,3.09252,1.1167,0.31496,0.00108,0.00021,
19.273,5.0875,0.06252,1.09551,1.80547,0.31807,0.00108,0.00021,
19.274,5.08875,0.06189,1.67749,0.74827,0.31496,0.00108,0.00021,
19.275,5.09,0.06231,3.12431,0.35946,0.31717,0.00108,0.00021,
19.276,5.09,0.0621,2.91075,1.0898,0.3161,0.00108,0.00021,
19.277,5.09,0.06231,1.58783,2.23584,0.31717,0.00108,0.00021,
19.278,5.09,0.06231,0.66105,1.45497,0.31717,0.00108,0.00021,
19.279,5.09,0.06231,3.10964,0.0432,0.31717,0.00108,0.00021,
19.28,5.08875,0.06273,3.10556,0.03668,0.31922,0.00108,0.00021,
19.281,5.08875,0.0621,3.10556,0.03668,0.31602,0.00108,0.00021,
19.282,5.09,0.06252,2.21219,0.14264,0.31823,0.00108,0.00021,
19.283,5.095,0.06231,3.09902,0.0269,0.31748,0.00108,0.00021,
19.284,5.08875,0.06189,1.95543,1.96195,0.31496,0.00108,0.00021,
19.285,5.09,0.06189,3.12103,0.53063,0.31504,0.00108,0.00021,
19.286,5.09,0.0621,2.2179,1.74921,0.3161,0.00108,0.00021,
19.287,5.09125,0.0621,0.81429,1.49979,0.31618,0.00108,0.00021,
19.288,5.09,0.06168,0.4532,1.94973,0.31397,0.00108,0.00021,
19.289,5.08875,0.06315,3.1031,0.0326,0.32135,0.00108,0.00021,
19.29,5.08875,0.06252,1.99537,2.0614,0.31815,0.00108,0.00021,
19.291,5.08875,0.06294,0.59829,2.06629,0.32028,0.00108,0.00021,
19.292,5.08875,0.06252,0.59829,2.06629,0.31815,0.00108,0.00021,
19.293,5.08875,0.0621,0.75886,1.1118,0.31602,0.00108,0.00021,
19.294,5.08875,0.06189,2.72978,1.67504,0.31496,0.00108,0.00021,
19.295,5.08875,0.06189,3.12266,0.35376,0.31496,0.00108,0.00021,
19.296,5.09,0.06189,2.28637,1.59923,0.31504,0.00108,0.00021,
19.297,5.08875,0.06231,0.49395,2.60996,0.31709,0.00108,0.00021,
19.298,5.08875,0.06252,1.68401,1.24874,0.31815,0.00108,0.00021,
19.299,5.09125,0.06189,3.12918,0.33582,0.31512,0.00108,0.00021,
19.3,5.08875,0.06252,3.11533,0.08803,0.31815,0.00108,0.00021,
19.301,5.08875,0.06252,0.46461,2.37521,0.31815,0.00108,0.00021,
19.302,5.09125,0.06231,2.32142,1.88452,0.31724,0.00108,0.00021,
19.303,5.08875,0.06189,2.32142,1.88452,0.31496,0.00108,0.00021,
19.304,5.08875,0.06252,3.21313,0.15079,0.31815,0.00108,0.00021,
19.305,5.08875,0.06252,3.10635,0.01956,0.31815,0.00108,0.00021,
19.306,5.0875,0.06252,2.96697,0.83466,0.31807,0.00108,0.00021,
19.307,5.08875,0.06273,0.48009,2.62952,0.31922,0.00108,0.00021,
19.308,5.09125,0.06231,1.48674,0.01386,0.31724,0.00108,0.00021,
19.309,5.0925,0.06189,3.10554,0.02853,0.31519,0.00108,0.00021,
19.31,5.0875,0.06273,1.52098,0.01875,0.31914,0.00108,0.00021,
19.311,5.0875,0.06252,2.2725,1.38893,0.31807,0.00108,0.00021,
19.312,5.09,0.06189,0.432,2.30266,0.31504,0.00108,0.00021,
19.313,5.09,0.06252,3.12428,0.48254,0.31823,0.00108,0.00021,
19.314,5.09125,0.06252,3.12428,0.48254,0.31831,0.00108,0.00021,
19.315,5.09,0.06148,1.87066,1.57885,0.31291,0.00108,0.00021,
19.316,5.08625,0.06273,2.53334,1.33025,0.31906,0.00108,0.00021,
19.317,5.09,0.06189,1.21776,1.63346,0.31504,0.00108,0.00021,
19.318,5.08875,0.06294,1.58456,0.01304,0.32028,0.00108,0.00021,
19.319,5.08875,0.06189,1.83724,0.01304,0.31496,0.00108,0.00021,
19.32,5.08625,0.06273,3.06152,1.85436,0.31906,0.00108,0.00021,
19.321,5.08875,0.06189,2.97838,0.67164,0.31496,0.00108,0.00021,
19.322,5.08875,0.06189,2.81944,1.34655,0.31496,0.00108,0.00021,
19.323,5.08875,0.06189,1.69134,2.4127,0.31496,0.00108,0.00021,
19.324,5.08875,0.0621,0.96019,1.15092,0.31602,0.00108,0.00021,
19.325,5.09125,0.06294,0.96019,1.15092,0.32044,0.00108,0.00021,
19.326,5.08875,0.06231,1.79484,0.16709,0.31709,0.00108,0.00021,
19.327,5.09,0.06252,1.50385,0.98545,0.31823,0.00108,0.00021,
19.328,5.08875,0.06127,3.22045,0.01223,0.31177,0.00108,0.00021,
19.329,5.09125,0.06168,3.121,0.12797,0.31405,0.00108,0.00021,
19.33,5.0875,0.0621,3.11448,0.71158,0.31595,0.00108,0.00021,
19.331,5.0875,0.06231,1.91874,0.01386,0.31701,0.00108,0.00021,
19.332,5.0925,0.06231,0.98871,1.73779,0.31732,0.00108,0.00021,
19.333,5.09125,0.0621,1.98721,1.4256,0.31618,0.00108,0.00021,
19.334,5.09,0.0621,1.67176,0.1565,0.3161,0.00108,0.00021,
19.335,5.08625,0.06273,2.57897,1.07185,0.31906,0.00108,0.00021,
19.336,5.0875,0.06231,2.57897,1.07185,0.31701,0.00108,0.00021,
19.337,5.08875,0.06189,2.6564,1.62775,0.31496,0.00108,0.00021,
19.338,5.08625,0.06189,0.82977,1.0531,0.31481,0.00108,0.00021,
19.339,5.09125,0.06231,3.12671,0.21437,0.31724,0.00108,0.00021,
19.34,5.09125,0.06273,3.11122,0.82243,0.31937,0.00108,0.00021,
19.341,5.08875,0.06273,1.77609,1.65057,0.31922,0.00108,0.00021,
19.342,5.08625,0.06231,0.65045,1.35632,0.31693,0.00108,0.00021,
19.343,5.0875,0.06252,2.62787,1.00827,0.31807,0.00108,0.00021,
19.344,5.0875,0.06231,2.65966,0.98137,0.31701,0.00108,0.00021,
19.345,5.09,0.06189,2.92782,1.23813,0.31504,0.00108,0.00021,
19.346,5.08875,0.0621,0.4858,2.12903,0.31602,0.00108,0.00021,
19.347,5.09,0.06231,0.4858,2.12903,0.31717,0.00109,0.00021,
19.348,5.0875,0.06189,3.10219,0.01467,0.31488,0.00109,0.00021,
19.349,5.0875,0.06189,3.20815,0.0163,0.31488,0.00109,0.00021,
19.35,5.08875,0.06189,2.77616,0.91533,0.31496,0.00109,0.00021,
19.351,5.08875,0.06231,0.76699,1.59674,0.31709,0.00109,0.00021,
19.352,5.09125,0.06252,0.93001,1.44677,0.31831,0.00109,0.00021,
19.353,5.0875,0.0621,1.04982,1.24789,0.31595,0.00109,0.00021,
19.354,5.09125,0.06273,2.02547,2.00184,0.31937,0.00109,0.00021,
19.355,5.08625,0.06189,3.10953,0.06195,0.31481,0.00109,0.00021,
19.356,5.08875,0.06231,1.98798,1.40357,0.31709,0.00109,0.00021,
19.357,5.08875,0.06231,2.37188,1.62853,0.31709,0.00109,0.00021,
19.358,5.08875,0.06294,2.37188,1.62853,0.32028,0.00109,0.00021,
19.359,5.08875,0.06294,0.56403,1.90565,0.32028,0.00109,0.00021,
19.36,5.08875,0.06252,3.10299,0.03097,0.31815,0.00109,0.00021,
19.361,5.09,0.06273,3.11441,0.0864,0.3193,0.00109,0.00021,
19.362,5.08875,0.06189,2.16729,0.11085,0.31496,0.00109,0.00021,
19.363,5.08875,0.06231,1.82577,1.61059,0.31709,0.00109,0.00021,
19.364,5.0875,0.0621,1.11258,1.82577,0.31595,0.00109,0.00021,
19.365,5.08875,0.06168,2.40121,1.32205,0.3139,0.00109,0.00021,
19.366,5.09,0.06231,2.26917,1.39623,0.31717,0.00109,0.00021,
19.367,5.09,0.06189,2.26917,1.39623,0.31504,0.00109,0.00021,
19.368,5.08875,0.06189,0.60397,2.00998,0.31496,0.00109,0.00021,
19.369,5.08625,0.0621,2.19826,1.77524,0.31587,0.00109,0.00021,
19.37,5.09,0.06231,2.19826,1.77524,0.31717,0.00109,0.00021,
19.371,5.09,0.06168,3.21463,0.17932,0.31397,0.00109,0.00021,
19.372,5.08625,0.06252,2.08332,2.12978,0.318,0.00109,0.00021,
19.373,5.09125,0.06189,0.76698,2.99293,0.31512,0.00109,0.00021,
19.374,5.09,0.06231,1.06856,1.39621,0.31717,0.00109,0.00021,
19.375,5.0875,0.0621,1.58613,1.20956,0.31595,0.00109,0.00021,
19.376,5.0875,0.06189,1.04247,1.66274,0.31488,0.00109,0.00021,
19.377,5.09125,0.06189,0.66591,2.50878,0.31512,0.00109,0.00021,
19.378,5.0875,0.06189,1.14762,1.10523,0.31488,0.00109,0.00021,
19.379,5.09125,0.06231,3.05325,1.47283,0.31724,0.00109,0.00021,
19.38,5.08875,0.0621,0.95934,1.23891,0.31602,0.00109,0.00021,
19.381,5.08875,0.06189,0.95934,1.23891,0.31496,0.00109,0.00021,
19.382,5.08875,0.06273,3.1851,0.18496,0.31922,0.00109,0.00021,
19.383,5.08875,0.0621,3.0311,1.74044,0.31602,0.00109,0.00021,
19.384,5.09,0.0621,1.09185,1.49681,0.3161,0.00109,0.00021,
19.385,5.08875,0.0621,3.10606,0.03585,0.31602,0.00109,0.00021,
19.386,5.08875,0.0621,2.33036,1.82111,0.31602,0.00109,0.00021,
19.387,5.0875,0.06231,2.38577,1.62962,0.31701,0.00109,0.00021,
19.388,5.0875,0.0621,1.55955,0.01304,0.31595,0.00109,0.00021,
19.389,5.08875,0.06231,3.03518,1.76162,0.31709,0.00109,0.00021,
19.39,5.0875,0.06252,0.60133,2.38496,0.31807,0.00109,0.00021,
19.391,5.08875,0.06273,2.44036,1.2214,0.31922,0.00109,0.00021,
19.392,5.0875,0.06231,2.44036,1.2214,0.31701,0.00109,0.00021,
19.393,5.08875,0.0621,1.37702,0.03502,0.31602,0.00109,0.00021,
19.394,5.08875,0.06148,3.10745,0.02932,0.31283,0.00109,0.00021,
19.395,5.08875,0.06148,0.84364,0.97393,0.31283,0.00109,0.00021,
19.396,5.0875,0.0621,0.43241,2.07571,0.31595,0.00109,0.00021,
19.397,5.09125,0.06252,1.54884,2.59443,0.31831,0.00109,0.00021,
19.398,5.09125,0.06189,1.6433,1.5407,0.31512,0.00109,0.00021,
19.399,5.08875,0.06252,3.11723,0.65472,0.31815,0.00109,0.00021,
19.4,5.09,0.06189,0.73696,2.16284,0.31504,0.00109,0.00021,
19.401,5.08875,0.06168,2.2972,1.38598,0.3139,0.00109,0.00021,
19.402,5.09125,0.0621,2.03499,0.12622,0.31618,0.00109,0.00021,
19.403,5.09,0.0621,2.03499,0.12622,0.3161,0.00109,0.00021,
19.404,5.09,0.0621,2.96393,0.72388,0.3161,0.00109,0.00021,
19.405,5.08625,0.0621,1.40868,0.0228,0.31587,0.00109,0.00021,
19.406,5.0875,0.0621,2.02752,0.07817,0.31595,0.00109,0.00021,
19.407,5.08625,0.06231,0.51462,2.00961,0.31693,0.00109,0.00021,
19.408,5.09,0.06189,2.15374,2.53644,0.31504,0.00109,0.00021,
19.409,5.09125,0.06189,0.85417,2.17246,0.31512,0.00109,0.00021,
19.41,5.08875,0.06273,1.74172,0.00814,0.31922,0.00109,0.00021,
19.411,5.08875,0.06252,0.83462,1.61713,0.31815,0.00109,0.00021,
19.412,5.09,0.06252,0.69376,1.50558,0.31823,0.00109,0.00021,
19.413,5.09,0.06273,3.10073,0.02361,0.3193,0.00109,0.00021,
19.414,5.0875,0.06273,3.10073,0.02361,0.31914,0.00109,0.00021,
19.415,5.09,0.06294,2.13909,2.31823,0.32036,0.00109,0.00021,
19.416,5.08875,0.06315,2.00881,1.88748,0.32135,0.00109,0.00021,
19.417,5.09,0.06231,3.11703,0.18728,0.31717,0.00109,0.00021,
19.418,5.09,0.06189,2.62928,1.39648,0.31504,0.00109,0.00021,
19.419,5.0875,0.06294,0.86068,0.93804,0.3202,0.00109,0.00021,
19.42,5.0875,0.06231,2.03731,0.02606,0.31701,0.00109,0.00021,
19.421,5.08875,0.06189,2.18306,0.95433,0.31496,0.00109,0.00021,
19.422,5.08875,0.06168,2.80924,1.38263,0.3139,0.00109,0.00021,
19.423,5.0925,0.06168,2.57473,1.0895,0.31413,0.00109,0.00021,
19.424,5.09,0.06189,1.52757,0.05211,0.31504,0.00109,0.00021,
19.425,5.0875,0.0621,1.52757,0.05211,0.31595,0.00109,0.00021,
19.426,5.09125,0.06189,1.64812,1.22876,0.31512,0.00109,0.00021,
19.427,5.08875,0.06231,3.1171,0.49102,0.31709,0.00109,0.00021,
19.428,5.09,0.06231,1.97139,0.01303,0.31717,0.00109,0.00021,
19.429,5.09,0.06231,2.43798,1.21248,0.31717,0.00109,0.00021,
19.43,5.08875,0.06189,1.09196,1.47223,0.31496,0.00109,0.00021,
19.431,5.08875,0.06231,1.28169,0.01547,0.31709,0.00109,0.00021,
19.432,5.08875,0.06231,1.82726,2.06341,0.31709,0.00109,0.00021,
19.433,5.08875,0.06189,1.46002,2.72624,0.31496,0.00109,0.00021,
19.434,5.09125,0.0621,2.05364,2.10738,0.31618,0.00109,0.00021,
19.435,5.08875,0.06189,2.13507,1.90462,0.31496,0.00109,0.00021,
19.436,5.09,0.06252,2.13507,1.90462,0.31823,0.00109,0.00021,
19.437,5.08625,0.06252,3.01378,0.55455,0.318,0.00109,0.00021,
19.438,5.08875,0.06231,1.64491,1.13841,0.31709,0.00109,0.00021,
19.439,5.08875,0.06273,1.87618,1.88107,0.31922,0.00109,0.00021,
19.44,5.08875,0.06336,1.84442,0.01629,0.32241,0.00109,0.00021,
19.441,5.08875,0.06336,1.90794,0.99753,0.32241,0.00109,0.00021,
19.442,5.08875,0.06252,2.92583,1.55778,0.31815,0.00109,0.00021,
19.443,5.08875,0.06252,1.25893,1.42424,0.31815,0.00109,0.00021,
19.444,5.09125,0.0621,2.85499,1.23531,0.31618,0.00109,0.00021,
19.445,5.08875,0.06189,3.05124,0.34283,0.31496,0.00109,0.00021,
19.446,5.09,0.0621,2.3094,0.10016,0.3161,0.00109,0.00021,
19.447,5.0875,0.06273,2.3094,0.10016,0.31914,0.00109,0.00021,
19.448,5.08875,0.06189,1.94961,1.68086,0.31496,0.00109,0.00021,
19.449,5.08875,0.06252,0.59531,2.57423,0.31815,0.00109,0.00021,
19.45,5.08875,0.06252,2.12144,0.10505,0.31815,0.00109,0.00021,
19.451,5.08875,0.06231,1.80953,0.02443,0.31709,0.00109,0.00021,
19.452,5.08875,0.06231,1.08393,1.44307,0.31709,0.00109,0.00021,
19.453,5.09125,0.06252,0.44546,2.91056,0.31831,0.00109,0.00022,
19.454,5.08875,0.06252,2.25174,0.09365,0.31815,0.00109,0.00022,
19.455,5.08625,0.0621,2.00091,0.91617,0.31587,0.00109,0.00022,
19.456,5.09125,0.06231,0.88604,1.23703,0.31724,0.00109,0.00022,
19.457,5.08875,0.06252,0.80541,1.51147,0.31815,0.00109,0.00022,
19.458,5.08875,0.06273,0.80541,1.51147,0.31922,0.00109,0.00022,
19.459,5.09,0.06273,1.9319,0.14334,0.3193,0.00109,0.00022,
19.46,5.08625,0.06252,0.92686,1.2225,0.318,0.00109,0.00022,
19.461,5.08875,0.06231,2.20474,2.70156,0.31709,0.0011,0.00022,
19.462,5.08875,0.0621,1.30965,1.48802,0.31602,0.0011,0.00022,
19.463,5.09,0.06336,0.41619,2.88319,0.32249,0.0011,0.00022,
19.464,5.08625,0.06189,2.05,0.07656,0.31481,0.0011,0.00022,
19.465,5.09,0.06168,1.23635,1.86348,0.31397,0.0011,0.00022,
19.466,5.09,0.06189,1.64847,1.22413,0.31504,0.0011,0.00022,
19.467,5.09,0.06231,1.02296,2.75613,0.31717,0.0011,0.00022,
19.468,5.0875,0.06231,2.84572,0.01385,0.31701,0.0011,0.00022,
19.469,5.08625,0.06252,2.84572,0.01385,0.318,0.0011,0.00022,
19.47,5.08875,0.06252,2.68763,1.81836,0.31815,0.0011,0.00022,
19.471,5.09125,0.06231,2.55646,1.38984,0.31724,0.0011,0.00022,
19.472,5.09125,0.06231,1.31978,1.73445,0.31724,0.0011,0.00022,
19.473,5.09,0.06189,1.84199,2.13446,0.31504,0.0011,0.00022,
19.474,5.08875,0.06189,2.09861,0.71773,0.31496,0.0011,0.00022,
19.475,5.0875,0.06189,1.76297,1.31,0.31488,0.0011,0.00022,
19.476,5.0875,0.06252,1.6538,0.16457,0.31807,0.0011,0.00022,
19.477,5.08875,0.06252,2.49373,1.85095,0.31815,0.0011,0.00022,
19.478,5.09125,0.06127,1.61958,1.20247,0.31192,0.0011,0.00022,
19.479,5.09125,0.06252,0.98169,2.74873,0.31831,0.0011,0.00022,
19.48,5.085,0.06294,0.98169,2.74873,0.32004,0.0011,0.00022,
19.481,5.08875,0.06231,1.651,1.47743,0.31709,0.0011,0.00022,
19.482,5.0925,0.06189,3.18221,0.20699,0.31519,0.0011,0.00022,
19.483,5.08625,0.06231,1.40327,0.03912,0.31693,0.0011,0.00022,
19.484,5.08875,0.06273,1.67952,0.13446,0.31922,0.0011,0.00022,
19.485,5.08875,0.06168,2.59466,1.81887,0.3139,0.0011,0.00022,
19.486,5.09,0.06168,3.03471,0.52969,0.31397,0.0011,0.00022,
19.487,5.0925,0.06231,2.91818,1.16613,0.31732,0.0011,0.00022,
19.488,5.09,0.06189,1.14739,1.30548,0.31504,0.0011,0.00022,
19.489,5.09125,0.06252,2.22795,0.97626,0.31831,0.0011,0.00022,
19.49,5.09,0.06252,2.71201,0.23795,0.31823,0.0011,0.00022,
19.491,5.08625,0.0621,2.71201,0.23795,0.31587,0.0011,0.00022,
19.492,5.09,0.06252,3.06126,0.39448,0.31823,0.0011,0.00022,
19.493,5.09125,0.06189,2.8787,1.25515,0.31512,0.0011,0.00022,
19.494,5.09125,0.0621,1.78574,0.16953,0.31618,0.0011,0.00022,
19.495,5.08625,0.0621,2.47037,0.96255,0.31587,0.0011,0.00022,
19.496,5.09125,0.06189,3.11506,0.30156,0.31512,0.0011,0.00022,
19.497,5.09125,0.06252,1.68223,1.06688,0.31831,0.0011,0.00022,
19.498,5.08875,0.06231,0.7425,1.31709,0.31709,0.0011,0.00022,
19.499,5.0875,0.06273,2.3636,1.14757,0.31914,0.0011,0.00022,
19.5,5.09,0.06231,1.82486,0.06276,0.31717,0.0011,0.00022,
19.501,5.09125,0.06231,1.85094,0.03097,0.31724,0.0011,0.00022,
19.502,5.08875,0.06252,1.85094,0.03097,0.31815,0.0011,0.00022,
19.503,5.08875,0.06189,1.66837,0.13285,0.31496,0.0011,0.00022,
19.504,5.0875,0.06189,1.53878,1.45157,0.31488,0.0011,0.00022,
19.505,5.09125,0.06189,2.84772,1.07829,0.31512,0.0011,0.00022,
19.506,5.0875,0.06294,2.95367,0.87371,0.3202,0.0011,0.00022,
19.507,5.09,0.06189,2.41657,1.22092,0.31504,0.0011,0.00022,
19.508,5.08875,0.06231,3.18514,0.01712,0.31709,0.0011,0.00022,
19.509,5.08875,0.06273,0.91283,1.06769,0.31922,0.0011,0.00022,
19.51,5.0875,0.06189,0.95929,2.0172,0.31488,0.0011,0.00022,
19.511,5.08875,0.06294,1.40348,1.42549,0.32028,0.0011,0.00022,
19.512,5.08875,0.06294,1.01064,3.02458,0.32028,0.0011,0.00022,
19.513,5.08875,0.06294,1.01064,3.02458,0.32028,0.0011,0.00022,
19.514,5.08625,0.0621,2.64641,0.01712,0.31587,0.0011,0.00022,
19.515,5.08625,0.06294,2.09219,0.83704,0.32012,0.0011,0.00022,
19.516,5.08875,0.06273,1.95526,1.128,0.31922,0.0011,0.00022,
19.517,5.08875,0.06273,1.66919,1.53308,0.31922,0.0011,0.00022,
19.518,5.08875,0.06252,3.10446,0.02282,0.31815,0.0011,0.00022,
19.519,5.09,0.0621,2.92678,0.91773,0.3161,0.0011,0.00022,
19.52,5.0875,0.06148,1.77595,1.68141,0.31276,0.0011,0.00022,
19.521,5.09,0.06189,1.5184,0.03668,0.31504,0.0011,0.00022,
19.522,5.09,0.06189,2.00661,0.08965,0.31504,0.0011,0.00022,
19.523,5.08875,0.06189,1.3717,1.39696,0.31496,0.0011,0.00022,
19.524,5.09,0.06252,1.3717,1.39696,0.31823,0.0011,0.00022,
19.525,5.0875,0.0621,2.74339,2.00742,0.31595,0.0011,0.00022,
19.526,5.08875,0.06189,2.03024,0.02527,0.31496,0.0011,0.00022,
19.527,5.09,0.06252,1.28612,0.0163,0.31823,0.0011,0.00022,
19.528,5.08625,0.06168,1.08969,1.24211,0.31374,0.0011,0.00022,
19.529,5.09,0.06231,2.54941,1.38392,0.31717,0.0011,0.00022,
19.53,5.09,0.06189,2.54941,1.38392,0.31504,0.0011,0.00022,
19.531,5.0875,0.06189,2.20955,1.94711,0.31488,0.0011,0.00022,
19.532,5.0875,0.06231,2.27882,1.30812,0.31701,0.0011,0.00022,
19.533,5.08625,0.06231,1.44505,2.10115,0.31693,0.0011,0.00022,
19.534,5.09,0.0621,1.44505,0.05053,0.3161,0.0011,0.00022,
19.535,5.08875,0.06252,1.38718,0.04075,0.31815,0.0011,0.00022,
19.536,5.0875,0.06231,1.38718,0.04075,0.31701,0.0011,0.00022,
19.537,5.08875,0.0621,2.1647,1.15733,0.31602,0.0011,0.00022,
19.538,5.09,0.0621,0.61697,1.73111,0.3161,0.0011,0.00022,
19.539,5.0875,0.06231,1.93731,2.08075,0.31701,0.0011,0.00022,
19.54,5.0875,0.06231,1.60234,0.02364,0.31701,0.0011,0.00022,
19.541,5.08875,0.06231,2.98869,0.15648,0.31709,0.0011,0.00022,
19.542,5.08875,0.06294,2.17774,0.35698,0.32028,0.0011,0.00022,
19.543,5.09,0.06252,1.65531,0.14589,0.31823,0.0011,0.00022,
19.544,5.08875,0.06252,1.67324,0.02038,0.31815,0.0011,0.00022,
19.545,5.09125,0.06273,0.89001,1.52572,0.31937,0.0011,0.00022,
19.546,5.09,0.06168,2.32608,1.44341,0.31397,0.0011,0.00022,
19.547,5.08875,0.06231,2.32608,1.44341,0.31709,0.0011,0.00022,
19.548,5.09,0.06231,1.77504,0.0383,0.31717,0.0011,0.00022,
19.549,5.09,0.06189,2.83615,1.10267,0.31504,0.0011,0.00022,
19.55,5.08875,0.06189,1.01303,1.19232,0.31496,0.0011,0.00022,
19.551,5.08875,0.0621,1.29338,0.01467,0.31602,0.0011,0.00022,
19.552,5.08625,0.06189,1.38792,0.04319,0.31481,0.0011,0.00022,
19.553,5.08625,0.06189,1.02362,1.48409,0.31481,0.0011,0.00022,
19.554,5.09,0.06252,3.13117,0.30643,0.31823,0.0011,0.00022,
19.555,5.09,0.06231,1.92336,0.02282,0.31717,0.0011,0.00022,
19.556,5.08875,0.06273,2.26484,0.01304,0.31922,0.0011,0.00022,
19.557,5.08875,0.0621,1.44171,0.0163,0.31602,0.0011,0.00022,
19.558,5.08875,0.06231,1.44171,0.0163,0.31709,0.0011,0.00022,
19.559,5.0875,0.06231,2.09352,1.0871,0.31701,0.0011,0.00022,
19.56,5.08625,0.06252,2.03241,1.9558,0.318,0.0011,0.00022,
19.561,5.08875,0.0621,1.62413,0.01956,0.31602,0.0011,0.00022,
19.562,5.08625,0.06273,2.24102,1.70236,0.31906,0.0011,0.00022,
19.563,5.09,0.0621,2.32415,0.07497,0.3161,0.0011,0.00022,
19.564,5.0875,0.06252,1.69992,2.0976,0.31807,0.0011,0.00022,
19.565,5.09,0.06189,1.69503,0.01956,0.31504,0.0011,0.00022,
19.566,5.09125,0.06231,2.11716,2.00796,0.31724,0.0011,0.00022,
19.567,5.09125,0.06231,2.87503,0.98768,0.31724,0.0011,0.00022,
19.568,5.08875,0.06231,3.09995,0.01793,0.31709,0.0011,0.00022,
19.569,5.09,0.06252,3.09995,0.01793,0.31823,0.0011,0.00022,
19.57,5.08875,0.06189,1.99316,1.13429,0.31496,0.0011,0.00022,
19.571,5.0875,0.06189,2.17895,0.08964,0.31488,0.0011,0.00022,
19.572,5.09125,0.06168,3.20243,0.23142,0.31405,0.0011,0.00022,
19.573,5.09125,0.06231,3.09975,0.2852,0.31724,0.0011,0.00022,
19.574,5.09125,0.0621,1.45046,1.83915,0.31618,0.0011,0.00022,
19.575,5.08875,0.06168,2.75017,1.36898,0.3139,0.00111,0.00022,
19.576,5.08875,0.06273,1.97687,0.52396,0.31922,0.00111,0.00022,
19.577,5.08875,0.06273,2.32481,2.05346,0.31922,0.00111,0.00022,
19.578,5.09,0.06231,3.1136,0.5647,0.31717,0.00111,0.00022,
19.579,5.08875,0.06252,3.12094,0.21105,0.31815,0.00111,0.00022,
19.58,5.08625,0.0621,3.12094,0.21105,0.31587,0.00111,0.00022,
19.581,5.0925,0.0621,2.0714,1.54744,0.31626,0.00111,0.00022,
19.582,5.09125,0.0621,1.97361,0.01956,0.31618,0.00111,0.00022,
19.583,5.09125,0.06252,3.08509,0.30313,0.31831,0.00111,0.00022,
19.584,5.08875,0.0621,0.90776,1.38609,0.31602,0.00111,0.00022,
