Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.581,5.09750,0.00523,0.93164,1.85431,0.02665,0.00001,0.00000,
0.582,5.09625,0.00585,0.93164,1.85431,0.02984,0.00001,0.00000,
0.583,5.09875,0.00502,0.98952,0.93409,0.02559,0.00001,0.00000,
0.584,5.09500,0.00585,1.66686,0.13530,0.02983,0.00001,0.00000,
0.585,5.10375,0.00585,1.32207,0.02445,0.02988,0.00001,0.00000,
0.586,5.09875,0.00523,2.03935,0.11004,0.02665,0.00001,0.00000,
0.587,5.09875,0.00523,1.96925,1.72880,0.02665,0.00001,0.00000,
0.588,5.09500,0.00544,1.45004,1.68234,0.02770,0.00001,0.00000,
0.589,5.09500,0.00439,3.12260,0.30647,0.02237,0.00001,0.00000,
0.590,5.09750,0.00439,2.10293,2.91149,0.02238,0.00001,0.00000,
0.591,5.09875,0.00502,0.83628,1.65137,0.02559,0.00001,0.00000,
0.592,5.09625,0.00565,2.08010,0.09781,0.02877,0.00001,0.00000,
0.593,5.09875,0.00585,2.08010,0.09781,0.02985,0.00001,0.00000,
0.594,5.09625,0.00544,1.41257,0.04075,0.02771,0.00001,0.00000,
0.595,5.09625,0.00544,2.42981,1.22346,0.02771,0.00001,0.00000,
0.596,5.09875,0.00585,1.64650,1.26748,0.02985,0.00001,0.00000,
0.597,5.09625,0.00606,1.69378,0.50862,0.03090,0.00001,0.00000,
0.598,5.09625,0.00502,1.97009,0.02608,0.02557,0.00001,0.00000,
0.599,5.10000,0.00502,1.29682,0.99931,0.02559,0.00001,0.00000,
0.600,5.09875,0.00523,1.64813,2.35401,0.02665,0.00001,0.00000,
0.601,5.09875,0.00544,1.97580,0.03749,0.02772,0.00001,0.00000,
0.602,5.09875,0.00585,3.07048,0.29670,0.02985,0.00001,0.00000,
0.603,5.10000,0.00544,1.71904,0.98382,0.02773,0.00001,0.00000,
0.604,5.09750,0.00565,1.71904,0.98382,0.02878,0.00001,0.00000,
0.605,5.09875,0.00565,2.85449,1.49653,0.02879,0.00001,0.00000,
0.606,5.09875,0.00544,3.14141,0.24779,0.02772,0.00001,0.00000,
0.607,5.09875,0.00544,2.33445,0.46461,0.02772,0.00001,0.00000,
0.608,5.09875,0.00544,1.56255,0.19399,0.02772,0.00001,0.00000,
0.609,5.10125,0.00544,1.09550,1.74595,0.02773,0.00001,0.00000,
0.610,5.09875,0.00544,2.02308,0.01304,0.02772,0.00001,0.00000,
0.611,5.09875,0.00585,2.02308,0.01304,0.02985,0.00001,0.00000,
0.612,5.09750,0.00565,1.57396,0.03505,0.02878,0.00001,0.00000,
0.613,5.09875,0.00544,1.74024,0.98220,0.02772,0.00001,0.00000,
0.614,5.09750,0.00544,3.02566,1.72231,0.02771,0.00001,0.00000,
0.615,5.10000,0.00565,3.02648,0.44016,0.02879,0.00001,0.00000,
0.616,5.10000,0.00502,3.02648,0.44016,0.02559,0.00001,0.00000,
0.617,5.09875,0.00502,2.27746,2.01988,0.02559,0.00001,0.00000,
0.618,5.09875,0.00544,3.11052,0.07418,0.02772,0.00001,0.00000,
0.619,5.09625,0.00544,0.55184,1.95141,0.02771,0.00001,0.00000,
0.620,5.10000,0.00502,1.77779,0.43365,0.02559,0.00001,0.00000,
0.621,5.10250,0.00544,1.98972,1.94163,0.02774,0.00001,0.00000,
0.622,5.09750,0.00544,2.28399,0.07499,0.02771,0.00001,0.00000,
0.623,5.09750,0.00544,1.76312,0.11086,0.02771,0.00001,0.00000,
0.624,5.09625,0.00565,2.03293,1.92288,0.02877,0.00001,0.00000,
0.625,5.10125,0.00565,2.97277,0.99853,0.02880,0.00001,0.00000,
0.626,5.10125,0.00565,1.96935,0.05787,0.02880,0.00001,0.00000,
0.627,5.10000,0.00502,1.96935,0.05787,0.02559,0.00001,0.00000,
0.628,5.10000,0.00585,3.12437,0.25106,0.02986,0.00001,0.00000,
0.629,5.09625,0.00565,0.89337,1.37511,0.02877,0.00001,0.00000,
0.630,5.09625,0.00502,1.98971,1.77534,0.02557,0.00001,0.00000,
0.631,5.09625,0.00502,1.55607,1.77697,0.02557,0.00001,0.00000,
0.632,5.10125,0.00565,1.54140,1.98238,0.02880,0.00001,0.00000,
0.633,5.09875,0.00544,2.00846,0.03424,0.02772,0.00001,0.00000,
0.634,5.09750,0.00502,1.05314,1.03276,0.02558,0.00001,0.00000,
0.635,5.09750,0.00502,1.49330,1.50961,0.02558,0.00001,0.00000,
0.636,5.10125,0.00606,0.94147,2.73800,0.03093,0.00001,0.00000,
0.637,5.09875,0.00585,1.80876,1.19905,0.02985,0.00001,0.00000,
0.638,5.09875,0.00502,1.80876,1.19905,0.02559,0.00001,0.00000,
0.639,5.10000,0.00544,3.09414,1.25119,0.02773,0.00001,0.00000,
0.640,5.09750,0.00544,1.37182,1.26097,0.02771,0.00001,0.00000,
0.641,5.09750,0.00523,2.27414,1.67586,0.02665,0.00001,0.00000,
0.642,5.09750,0.00544,0.98709,0.99198,0.02771,0.00001,0.00000,
0.643,5.09625,0.00544,2.29860,0.06439,0.02771,0.00001,0.00000,
0.644,5.09625,0.00627,1.68075,1.78916,0.03197,0.00001,0.00000,
0.645,5.10000,0.00627,1.50550,1.10854,0.03199,0.00001,0.00000,
0.646,5.10000,0.00544,1.15663,1.19413,0.02773,0.00001,0.00000,
0.647,5.09875,0.00523,2.34832,0.07825,0.02665,0.00001,0.00000,
0.648,5.10000,0.00544,2.17389,1.46230,0.02773,0.00001,0.00000,
0.649,5.09875,0.00565,2.17389,1.46230,0.02879,0.00001,0.00000,
0.650,5.10125,0.00502,2.56180,1.52257,0.02560,0.00001,0.00000,
