Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.576,5.09625,0.00565,1.47350,2.03666,0.02877,0.00000,0.00000,
0.577,5.10125,0.00544,1.30725,1.96657,0.02773,0.00000,0.00000,
0.578,5.09875,0.00502,2.92256,3.00161,0.02559,0.00000,0.00000,
0.579,5.09875,0.00502,1.46128,0.86063,0.02559,0.00000,0.00000,
0.580,5.09875,0.00585,2.76038,2.66991,0.02985,0.00000,0.00000,
0.581,5.10125,0.00565,2.59330,0.00978,0.02880,0.00000,0.00000,
0.582,5.09750,0.00585,2.59330,0.00978,0.02984,0.00000,0.00000,
0.583,5.10000,0.00565,0.51345,1.93317,0.02879,0.00000,0.00000,
0.584,5.10125,0.00544,2.20293,1.27302,0.02773,0.00000,0.00000,
0.585,5.10000,0.00523,2.17522,2.68215,0.02666,0.00000,0.00000,
0.586,5.09750,0.00523,0.84189,1.51100,0.02665,0.00000,0.00000,
0.587,5.09750,0.00523,2.19071,0.00978,0.02665,0.00000,0.00000,
0.588,5.10125,0.00585,3.16625,0.00652,0.02987,0.00000,0.00000,
0.589,5.10000,0.00585,2.14996,0.66911,0.02986,0.00000,0.00000,
0.590,5.09875,0.00585,1.01141,1.58761,0.02985,0.00000,0.00000,
0.591,5.09875,0.00523,2.20212,0.00978,0.02665,0.00000,0.00000,
0.592,5.09875,0.00606,2.80032,3.02852,0.03092,0.00000,0.00000,
0.593,5.09750,0.00523,2.80032,3.02852,0.02665,0.00000,0.00000,
0.594,5.09875,0.00544,2.97554,1.81173,0.02772,0.00000,0.00000,
0.595,5.10000,0.00523,3.10187,0.01711,0.02666,0.00000,0.00000,
0.596,5.10000,0.00544,0.93398,3.01629,0.02773,0.00000,0.00000,
0.597,5.10000,0.00544,1.16870,1.32762,0.02773,0.00000,0.00000,
0.598,5.09875,0.00565,3.11002,0.07090,0.02879,0.00000,0.00000,
0.599,5.09875,0.00565,1.42461,1.41972,0.02879,0.00000,0.00000,
0.600,5.10125,0.00565,1.64058,1.13855,0.02880,0.00000,0.00000,
0.601,5.09875,0.00585,2.02933,0.01711,0.02985,0.00000,0.00000,
0.602,5.10000,0.00565,1.32355,1.97065,0.02879,0.00000,0.00000,
0.603,5.09875,0.00502,1.72534,1.60391,0.02559,0.00000,0.00000,
0.604,5.10125,0.00544,1.72534,1.60391,0.02773,0.00000,0.00000,
0.605,5.09750,0.00460,3.10758,0.04238,0.02345,0.00000,0.00000,
0.606,5.09750,0.00523,2.06846,1.73757,0.02665,0.00000,0.00000,
0.607,5.09875,0.00523,3.09699,0.01630,0.02665,0.00000,0.00000,
0.608,5.10000,0.00565,2.69275,2.96007,0.02879,0.00000,0.00000,
0.609,5.09750,0.00544,1.65037,0.14344,0.02771,0.00000,0.00000,
0.610,5.10375,0.00544,1.49552,2.28525,0.02775,0.00000,0.00000,
0.611,5.09500,0.00523,1.14914,1.46047,0.02663,0.00000,0.00000,
0.612,5.09750,0.00544,2.00163,0.01059,0.02771,0.00000,0.00000,
0.613,5.09875,0.00523,1.88509,0.16870,0.02665,0.00000,0.00000,
0.614,5.10000,0.00565,3.12633,0.01711,0.02879,0.00000,0.00000,
0.615,5.10000,0.00606,3.12633,0.01711,0.03093,0.00000,0.00000,
0.616,5.10000,0.00606,0.69112,1.53791,0.03093,0.00000,0.00000,
0.617,5.10125,0.00523,2.77671,1.28689,0.02667,0.00000,0.00000,
0.618,5.09750,0.00523,2.71314,2.69277,0.02665,0.00000,0.00000,
0.619,5.09750,0.00585,0.94785,0.93399,0.02984,0.00000,0.00000,
0.620,5.10125,0.00544,2.91852,0.01712,0.02773,0.00000,0.00000,
0.621,5.10000,0.00606,2.64060,1.28444,0.03093,0.00000,0.00000,
0.622,5.10125,0.00481,2.08151,0.54198,0.02453,0.00000,0.00000,
0.623,5.09750,0.00565,1.98616,1.20294,0.02878,0.00000,0.00000,
0.624,5.09750,0.00606,2.61126,1.87450,0.03091,0.00000,0.00000,
0.625,5.10000,0.00606,1.38469,0.01712,0.03093,0.00000,0.00000,
0.626,5.09875,0.00523,1.38469,0.01712,0.02665,0.00000,0.00000,
0.627,5.09625,0.00502,2.22171,0.03423,0.02557,0.00000,0.00000,
0.628,5.09875,0.00544,1.95357,0.53953,0.02772,0.00000,0.00000,
0.629,5.09875,0.00544,2.78569,3.02449,0.02772,0.00000,0.00000,
0.630,5.10000,0.00544,2.56075,1.28690,0.02773,0.00000,0.00000,
0.631,5.09875,0.00544,3.10273,0.03994,0.02772,0.00000,0.00000,
0.632,5.10125,0.00585,1.11493,1.07744,0.02987,0.00000,0.00000,
0.633,5.10125,0.00502,1.83703,1.35943,0.02560,0.00000,0.00000,
0.634,5.10125,0.00502,2.00655,0.87695,0.02560,0.00000,0.00000,
0.635,5.09750,0.00585,2.46458,2.75798,0.02984,0.00000,0.00000,
0.636,5.10000,0.00606,1.94298,0.27792,0.03093,0.00000,0.00000,
0.637,5.10125,0.00523,1.94298,0.27792,0.02667,0.00000,0.00000,
0.638,5.09875,0.00523,2.17036,0.47922,0.02665,0.00000,0.00000,
0.639,5.09875,0.00585,1.25837,2.67893,0.02985,0.00000,0.00000,
0.640,5.09750,0.00565,3.10273,0.01141,0.02878,0.00000,0.00000,
0.641,5.10000,0.00648,0.75225,1.18339,0.03306,0.00000,0.00000,
0.642,5.10000,0.00544,2.64470,2.87208,0.02773,0.00000,0.00000,
0.643,5.09625,0.00544,3.12066,0.26732,0.02771,0.00000,0.00000,
0.644,5.10125,0.00544,2.41405,2.72375,0.02773,0.00000,0.00000,
0.645,5.09875,0.00544,3.00900,0.01304,0.02772,0.00000,0.00000,
0.646,5.09875,0.00544,1.58193,0.00734,0.02772,0.00000,0.00000,
0.647,5.10125,0.00523,3.14674,0.00489,0.02667,0.00000,0.00000,
0.648,5.10125,0.00585,3.14674,0.00489,0.02987,0.00000,0.00000,
0.649,5.09875,0.00565,1.88348,1.50043,0.02879,0.00000,0.00000,
0.650,5.09875,0.00544,2.14347,2.68301,0.02772,0.00001,0.00000,
0.651,5.09875,0.00523,3.10029,0.01875,0.02665,0.00001,0.00000,
0.652,5.10125,0.00523,1.76205,1.45234,0.02667,0.00001,0.00000,
0.653,5.09875,0.00502,0.57458,1.88022,0.02559,0.00001,0.00000,
0.654,5.10125,0.00565,3.10029,0.01060,0.02880,0.00001,0.00000,
0.655,5.10125,0.00585,1.08070,2.67323,0.02987,0.00001,0.00000,
