Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.587,5.09875,0.01840,2.16169,1.16361,0.09382,0.00002,0.00000,
0.588,5.09625,0.01777,2.88009,2.92657,0.09058,0.00002,0.00000,
0.589,5.09500,0.01882,1.75724,0.88311,0.09588,0.00002,0.00000,
0.590,5.09500,0.01861,1.99290,0.84967,0.09482,0.00002,0.00000,
0.591,5.09625,0.01819,1.73197,1.92604,0.09271,0.00002,0.00000,
0.592,5.09625,0.01819,1.54768,0.03751,0.09271,0.00002,0.00000,
0.593,5.09875,0.01819,3.07416,0.02609,0.09275,0.00002,0.00000,
0.594,5.09875,0.01903,1.82819,1.82411,0.09702,0.00002,0.00000,
0.595,5.09875,0.01756,1.80780,0.56101,0.08956,0.00002,0.00000,
0.596,5.09875,0.01798,2.79365,1.68956,0.09169,0.00002,0.00000,
0.597,5.09625,0.01924,1.31855,0.07176,0.09804,0.00002,0.00000,
0.598,5.09500,0.01840,1.31855,0.07176,0.09375,0.00002,0.00000,
0.599,5.09375,0.01882,1.79802,2.08016,0.09586,0.00002,0.00000,
0.600,5.09625,0.01924,2.31582,1.03886,0.09804,0.00002,0.00000,
0.601,5.09625,0.01756,2.05733,1.18971,0.08951,0.00002,0.00000,
0.602,5.09750,0.01756,1.66184,0.54144,0.08953,0.00002,0.00000,
0.603,5.09875,0.01882,1.39928,0.94753,0.09595,0.00002,0.00000,
0.604,5.09500,0.01882,1.60966,1.85673,0.09588,0.00002,0.00000,
0.605,5.09500,0.01819,0.95161,1.61129,0.09269,0.00002,0.00000,
0.606,5.09500,0.01903,1.81270,0.26501,0.09695,0.00002,0.00000,
0.607,5.09500,0.01861,1.68304,1.22151,0.09482,0.00002,0.00000,
0.608,5.09125,0.01819,1.65369,1.10083,0.09262,0.00002,0.00000,
0.609,5.09500,0.01798,1.65369,1.10083,0.09162,0.00002,0.00000,
0.610,5.09500,0.01777,2.09402,2.35332,0.09056,0.00002,0.00000,
0.611,5.09500,0.01777,2.94940,1.01358,0.09056,0.00002,0.00000,
0.612,5.09250,0.01756,1.47674,0.15004,0.08945,0.00002,0.00000,
0.613,5.09375,0.01798,2.65014,1.34219,0.09160,0.00002,0.00000,
0.614,5.09625,0.01736,3.07579,0.02772,0.08845,0.00002,0.00000,
0.615,5.09500,0.01756,2.11196,1.39601,0.08949,0.00002,0.00000,
0.616,5.09750,0.01882,1.50610,1.07555,0.09593,0.00002,0.00000,
0.617,5.09625,0.01736,3.10270,1.24108,0.08845,0.00002,0.00000,
0.618,5.09875,0.01798,0.95976,1.20357,0.09169,0.00002,0.00000,
0.619,5.09875,0.01736,2.18045,1.51099,0.08849,0.00002,0.00000,
0.620,5.09500,0.01736,2.18045,1.51099,0.08843,0.00002,0.00000,
0.621,5.09500,0.01861,0.97525,1.95948,0.09482,0.00002,0.00000,
0.622,5.09500,0.01861,1.62923,1.72871,0.09482,0.00002,0.00000,
0.623,5.09500,0.01798,2.05651,0.04403,0.09162,0.00002,0.00000,
0.624,5.09500,0.01798,1.63412,1.28512,0.09162,0.00002,0.00000,
0.625,5.09375,0.01798,1.81841,1.82330,0.09160,0.00002,0.00000,
0.626,5.09500,0.01777,1.29979,0.99319,0.09056,0.00002,0.00000,
0.627,5.09875,0.01777,2.16578,1.58356,0.09062,0.00002,0.00000,
0.628,5.09875,0.01861,1.83145,1.66755,0.09489,0.00002,0.00000,
0.629,5.09375,0.01861,1.18319,1.49957,0.09479,0.00002,0.00000,
0.630,5.09500,0.01798,0.47050,1.77927,0.09162,0.00002,0.00000,
0.631,5.09375,0.01945,0.47050,1.77927,0.09905,0.00002,0.00000,
0.632,5.09625,0.01924,1.96110,1.01684,0.09804,0.00002,0.00000,
0.633,5.09500,0.01819,0.84478,1.93256,0.09269,0.00002,0.00000,
